Date,Adj Close
9/4/2018,34.7229805
9/5/2018,35.12586212
9/6/2018,35.06710815
9/7/2018,35.41963196
9/10/2018,35.30212021
9/11/2018,35.51195145
9/12/2018,35.59589005
9/13/2018,35.9651947
9/14/2018,36.05751801
9/17/2018,36.09948349
9/18/2018,36.51914597
9/19/2018,36.30931091
9/20/2018,36.72058487
9/21/2018,36.98077393
9/24/2018,36.87166977
9/25/2018,36.75415421
9/26/2018,36.66182709
9/27/2018,36.84647751
9/28/2018,36.98917389
10/1/2018,37.15703201
10/2/2018,37.11507034
10/3/2018,37.61027527
10/4/2018,37.51794434
10/5/2018,37.69421005
10/8/2018,38.00475693
10/9/2018,38.16422653
10/10/2018,37.35847855
10/11/2018,35.93161392
10/12/2018,36.74577332
10/15/2018,36.19180298
10/16/2018,36.87166977
10/17/2018,37.40883255
10/18/2018,36.93041611
10/19/2018,37.35008621
10/22/2018,37.24097061
10/23/2018,37.01434708
10/24/2018,35.6546402
10/25/2018,36.43521118
10/26/2018,35.75536346
10/29/2018,36.28413773
10/30/2018,35.99876404
10/31/2018,36.14144516
11/1/2018,36.65343857
11/2/2018,36.03232956
11/5/2018,36.52753448
11/6/2018,36.09948349
11/7/2018,37.26614761
11/8/2018,37.08853149
11/9/2018,37.45222855
11/12/2018,37.30843353
11/13/2018,36.8094101
11/14/2018,36.29346848
11/15/2018,36.54721069
11/16/2018,36.80095291
11/19/2018,37.36764145
11/20/2018,36.81786728
11/21/2018,36.45417404
11/23/2018,36.48800659
11/26/2018,36.65716934
11/27/2018,37.2746048
11/28/2018,37.97661591
11/29/2018,38.49256516
11/30/2018,39.10154343
12/3/2018,38.89855194
12/4/2018,38.17962265
12/6/2018,38.04428864
12/7/2018,37.14773178
12/10/2018,37.55372238
12/11/2018,37.22385788
12/12/2018,37.3507309
12/13/2018,37.69750595
12/14/2018,37.04623795
12/17/2018,36.46263504
12/18/2018,35.86211395
12/19/2018,35.4984169
12/20/2018,35.48149109
12/21/2018,35.46458054
12/24/2018,34.29737473
12/26/2018,35.68449402
12/27/2018,36.24272919
12/28/2018,36.33576584
12/31/2018,36.91936874
1/2/2019,36.58104324
1/3/2019,35.55761719
1/4/2019,36.36959457
1/7/2019,36.56413269
1/8/2019,36.733284
1/9/2019,36.65716934
1/10/2019,35.78598785
1/11/2019,36.26810074
1/14/2019,35.8367424
1/15/2019,36.14123154
1/16/2019,35.61683655
1/17/2019,35.92131805
1/18/2019,35.97206879
1/22/2019,35.7521553
1/23/2019,35.65911484
1/24/2019,34.63568878
1/25/2019,34.37348938
1/28/2019,33.43465424
1/29/2019,34.48345184
1/30/2019,35.16855621
1/31/2019,36.21797562
2/1/2019,36.58485413
2/4/2019,36.20944977
2/5/2019,35.92789078
2/6/2019,36.11559296
2/7/2019,35.57808685
2/8/2019,36.03026962
2/11/2019,35.5610199
2/12/2019,35.72312546
2/13/2019,35.57808685
2/14/2019,35.80844879
2/15/2019,36.17531204
2/19/2019,36.3459549
2/20/2019,36.00467682
2/21/2019,35.9534874
2/22/2019,36.65310669
2/25/2019,36.75548935
2/26/2019,36.70429993
2/27/2019,36.62749863
2/28/2019,36.98584747
3/1/2019,36.99437714
3/4/2019,36.74695969
3/5/2019,36.59338379
3/6/2019,35.71459198
3/7/2019,35.31359482
3/8/2019,34.88700104
3/11/2019,35.40745163
3/12/2019,35.60367584
3/13/2019,35.84256744
3/14/2019,35.14295959
3/15/2019,35.64634323
3/18/2019,35.67193222
3/19/2019,36.09000778
3/20/2019,35.9790802
3/21/2019,36.13265991
3/22/2019,35.70606232
3/25/2019,35.7401886
3/26/2019,36.192379
3/27/2019,35.85110474
3/28/2019,36.08146667
3/29/2019,36.23503494
4/1/2019,36.55072403
4/2/2019,36.6104393
4/3/2019,36.55072403
4/4/2019,36.46540833
4/5/2019,36.67869568
4/8/2019,36.80667877
4/9/2019,36.55072403
4/10/2019,36.45687103
4/11/2019,36.06439972
4/12/2019,35.5866127
4/15/2019,35.91083145
4/16/2019,34.91259384
4/17/2019,34.02527618
4/18/2019,33.59867859
4/22/2019,33.25740814
4/23/2019,33.6328125
4/24/2019,33.59015274
4/25/2019,33.79491425
4/26/2019,34.10205841
4/29/2019,33.77784729
4/30/2019,34.64810562
5/1/2019,34.78461075
5/2/2019,34.98937988
5/3/2019,35.31359482
5/6/2019,35.53542328
5/7/2019,34.83580399
5/8/2019,34.93819046
5/9/2019,34.98122787
5/10/2019,35.05009079
5/13/2019,34.92097855
5/14/2019,34.99843979
5/15/2019,35.42021179
5/16/2019,35.8419838
5/17/2019,35.69565964
5/20/2019,35.7989502
5/21/2019,35.8678093
5/22/2019,36.14325333
5/23/2019,36.08299637
5/24/2019,36.10881424
5/28/2019,36.06578827
5/29/2019,35.91085052
5/30/2019,36.06578827
5/31/2019,35.73869705
6/3/2019,36.08299637
6/4/2019,36.34982681
6/5/2019,36.56502151
6/6/2019,36.76299667
6/7/2019,36.94375992
6/10/2019,37.07287216
6/11/2019,36.72856903
6/12/2019,37.08148193
6/13/2019,36.58224106
6/14/2019,36.80603409
6/17/2019,36.90933228
6/18/2019,37.07287216
6/19/2019,37.44299698
6/20/2019,37.52907181
6/21/2019,37.58932877
6/24/2019,37.66679764
6/25/2019,37.66679764
6/26/2019,37.00400543
6/27/2019,37.38274384
6/28/2019,37.28806305
7/1/2019,37.67539978
7/2/2019,38.06274414
7/3/2019,38.21767807
7/5/2019,37.80451965
7/8/2019,37.27084732
7/9/2019,37.33109283
7/10/2019,37.92502975
7/11/2019,36.99540329
7/12/2019,36.4961586
7/15/2019,36.79742432
7/16/2019,36.88349915
7/17/2019,36.78882599
7/18/2019,37.06426239
7/19/2019,36.81464005
7/22/2019,36.85767746
7/23/2019,37.09008408
7/24/2019,36.91793823
7/25/2019,36.72856903
7/26/2019,37.09008408
7/29/2019,35.67844009
7/30/2019,33.38883209
7/31/2019,33.43185806
8/1/2019,33.23203659
8/2/2019,33.01483536
8/5/2019,32.11126328
8/6/2019,32.10258102
8/7/2019,31.78112411
8/8/2019,32.03306961
8/9/2019,31.58129883
8/12/2019,30.74723434
8/13/2019,30.58215904
8/14/2019,29.74810028
8/15/2019,29.95661736
8/16/2019,30.10431862
8/19/2019,30.56478882
8/20/2019,30.0695591
8/21/2019,30.29545403
8/22/2019,30.47790337
8/23/2019,29.83498573
8/26/2019,30.26938629
8/27/2019,29.83498573
8/28/2019,30.47790337
8/29/2019,30.69510841
8/30/2019,30.88624573
9/3/2019,31.38147354
9/4/2019,31.1295166
9/5/2019,31.57260323
9/6/2019,31.71161842
9/9/2019,31.99832344
9/10/2019,32.47616959
9/11/2019,32.5022316
9/12/2019,32.38928986
9/13/2019,32.06783295
9/16/2019,31.99832344
9/17/2019,31.71161842
9/18/2019,31.60736275
9/19/2019,31.72030258
9/20/2019,31.87669373
9/23/2019,31.48572731
9/24/2019,31.2858963
9/25/2019,31.1903286
9/26/2019,31.08606911
9/27/2019,31.46834755
9/30/2019,31.21639633
10/1/2019,30.78199005
10/2/2019,30.14775276
10/3/2019,30.79936218
10/4/2019,31.21639633
10/7/2019,31.1295166
10/8/2019,30.78199005
10/9/2019,31.00787926
10/10/2019,31.09475327
10/11/2019,31.37277603
10/14/2019,31.53785324
10/15/2019,31.71161842
10/16/2019,31.57260323
10/17/2019,31.67686272
10/18/2019,31.67686272
10/21/2019,31.67686272
10/22/2019,31.6507988
10/23/2019,31.9461937
10/24/2019,31.616045
10/25/2019,31.9461937
10/28/2019,32.38928986
10/29/2019,33.1972847
10/30/2019,33.43186188
10/31/2019,33.33629608
11/1/2019,33.35366821
11/4/2019,33.04089737
11/5/2019,32.5630455
11/6/2019,32.6760025
11/7/2019,32.37774277
11/8/2019,32.50054932
11/11/2019,32.39529037
11/12/2019,32.43038559
11/13/2019,32.10581207
11/14/2019,32.06195068
11/15/2019,32.70231247
11/18/2019,32.64967728
11/19/2019,33.03565216
11/20/2019,32.50054932
11/21/2019,33.10583115
11/22/2019,33.62338638
11/25/2019,33.93040466
11/26/2019,33.58829117
11/27/2019,33.88654327
11/29/2019,33.79005432
12/2/2019,33.58829117
12/3/2019,33.37776566
12/4/2019,33.45671082
12/5/2019,33.36021805
12/6/2019,33.58829117
12/9/2019,33.61460495
12/10/2019,33.75496292
12/11/2019,33.5268898
12/12/2019,33.8075943
12/13/2019,33.62338638
12/16/2019,34.3339119
12/17/2019,34.1233902
12/18/2019,34.11461639
12/19/2019,34.18479919
12/20/2019,34.4128685
12/23/2019,34.49181366
12/24/2019,34.46549988
12/26/2019,34.54444885
12/27/2019,34.49181366
12/30/2019,34.13216019
12/31/2019,34.36900711
1/2/2020,34.3339119
1/3/2020,34.14970779
1/6/2020,34.10585022
1/7/2020,33.99180984
1/8/2020,34.26374054
1/9/2020,34.11461639
1/10/2020,34.64093781
1/13/2020,34.57076645
1/14/2020,35.14972305
1/15/2020,35.67604446
1/16/2020,35.6234169
1/17/2020,35.53569794
1/21/2020,35.38656998
1/22/2020,35.25498581
1/23/2020,35.71113586
1/24/2020,34.93041992
1/27/2020,35.22867584
1/28/2020,33.45671082
1/29/2020,32.96547699
1/30/2020,32.85026932
1/31/2020,33.00091934
2/3/2020,33.24018478
2/4/2020,33.39970016
2/5/2020,33.8250618
2/6/2020,33.90481186
2/7/2020,33.71871948
2/10/2020,33.50603867
2/11/2020,33.75416183
2/12/2020,33.44400787
2/13/2020,32.72620773
2/14/2020,32.35402298
2/18/2020,32.18563843
2/19/2020,32.10589218
2/20/2020,31.76914406
2/21/2020,31.65394211
2/24/2020,30.72346497
2/25/2020,30.06770134
2/26/2020,30.7677784
2/27/2020,30.21834946
2/28/2020,29.61575699
3/2/2020,30.90956497
3/3/2020,30.39558411
3/4/2020,32.25653839
3/5/2020,31.42354584
3/6/2020,31.03362656
3/9/2020,29.91705513
3/10/2020,30.65257263
3/11/2020,28.50804901
3/12/2020,26.6027832
3/13/2020,28.98657799
3/16/2020,26.74456978
3/17/2020,28.49918747
3/18/2020,28.6764183
3/19/2020,26.9572525
3/20/2020,25.70775414
3/23/2020,25.24694824
3/24/2020,26.31921196
3/25/2020,26.36351395
3/26/2020,28.13585281
3/27/2020,27.38261604
3/30/2020,28.95112991
3/31/2020,28.9245472
4/1/2020,28.13585281
4/2/2020,29.12836456
4/3/2020,29.81071663
4/6/2020,30.63484955
4/7/2020,29.784132
4/8/2020,30.66143608
4/9/2020,31.36150551
4/13/2020,31.13996315
4/14/2020,32.29198837
4/15/2020,31.87549019
4/16/2020,31.79572868
4/17/2020,32.70848465
4/20/2020,31.97296906
4/21/2020,31.56533051
4/22/2020,32.12361526
4/23/2020,32.51353455
4/24/2020,33.12498474
4/27/2020,33.96685028
4/28/2020,33.5946579
4/29/2020,33.78074646
4/30/2020,33.99343872
5/1/2020,33.35538864
5/4/2020,33.33766937
5/5/2020,34.12636185
5/6/2020,34.12636185
5/7/2020,33.07920074
5/8/2020,33.31190109
5/11/2020,34.09949875
5/12/2020,33.43720627
5/13/2020,33.15975571
5/14/2020,33.93840408
5/15/2020,33.79521179
5/18/2020,34.07265472
5/19/2020,33.72360611
5/20/2020,33.67884827
5/21/2020,33.34770584
5/22/2020,33.56250381
5/26/2020,33.55355453
5/27/2020,33.48195648
5/28/2020,34.17110062
5/29/2020,34.18005753
6/1/2020,31.73670959
6/2/2020,32.36320496
6/3/2020,32.36320496
6/4/2020,32.22895432
6/5/2020,32.21105576
6/8/2020,32.7480545
6/9/2020,32.40795517
6/10/2020,32.1484108
6/11/2020,29.80350304
6/12/2020,30.20625687
6/15/2020,29.85720444
6/16/2020,29.89300537
6/17/2020,30.03620338
6/18/2020,29.74980545
6/19/2020,29.91090393
6/22/2020,29.63345337
6/23/2020,29.32915497
6/24/2020,28.81005478
6/25/2020,28.92640495
6/26/2020,28.67580414
6/29/2020,29.21280479
6/30/2020,29.26650429
7/1/2020,30.19730568
7/2/2020,30.88645744
7/6/2020,30.88645744
7/7/2020,30.45685387
7/8/2020,30.20625687
7/9/2020,29.94670296
7/10/2020,30.27785683
7/13/2020,31.5129528
7/14/2020,31.53085518
7/15/2020,31.96940613
7/16/2020,31.86200905
7/17/2020,32.44375229
7/20/2020,32.66750717
7/21/2020,32.83755875
7/22/2020,34.51119995
7/23/2020,34.37695313
7/24/2020,33.70570755
7/27/2020,33.59830475
7/28/2020,34.92290115
7/29/2020,35.13770676
7/30/2020,35.01117706
7/31/2020,34.77620316
8/3/2020,34.65871811
8/4/2020,34.69487
8/5/2020,34.74909592
8/6/2020,34.58641815
8/7/2020,34.74909592
8/10/2020,34.69487
8/11/2020,34.15262222
8/12/2020,34.64064407
8/13/2020,34.49604797
8/14/2020,34.39663315
8/17/2020,34.65871811
8/18/2020,34.66775894
8/19/2020,34.57738113
8/20/2020,34.99310684
8/21/2020,35.13770676
8/24/2020,35.10155487
8/25/2020,34.71294022
8/26/2020,34.38759613
8/27/2020,34.21588516
8/28/2020,34.26107407
8/31/2020,34.15262222
9/1/2020,33.33021164
9/2/2020,33.61940765
9/3/2020,32.8964119
9/4/2020,32.86026382
9/8/2020,32.47165298
9/9/2020,32.69758987
9/10/2020,32.21859741
9/11/2020,32.59817886
9/14/2020,33.4477005
9/15/2020,33.40250778
9/16/2020,33.23983765
9/17/2020,33.2759819
9/18/2020,33.10427856
9/21/2020,32.55298996
9/22/2020,32.760849
9/23/2020,32.53491211
9/24/2020,32.31801224
9/25/2020,32.58010483
9/28/2020,32.88737488
9/29/2020,32.68854523
9/30/2020,33.16753387
10/1/2020,32.86930466
10/2/2020,32.87833786
10/5/2020,33.21272278
10/6/2020,32.68854523
10/7/2020,32.95967484
10/8/2020,33.33924866
10/9/2020,33.24887085
10/12/2020,33.2759819
10/13/2020,33.34828186
10/14/2020,33.3121376
10/15/2020,33.03197479
10/16/2020,34.29721832
10/19/2020,34.16165543
10/20/2020,33.88149643
10/21/2020,33.51096344
10/22/2020,33.82727051
10/23/2020,34.50507736
10/26/2020,34.27010727
10/27/2020,33.82727051
10/28/2020,32.03785324
10/29/2020,31.88421249
10/30/2020,32.06496048
11/2/2020,32.74277115
11/3/2020,32.70662308
11/4/2020,33.73690033
11/5/2020,33.22559357
11/6/2020,33.23472214
11/9/2020,35.79124069
11/10/2020,35.31645966
11/11/2020,35.15211487
11/12/2020,34.28472137
11/13/2020,35.26167679
11/16/2020,34.08385086
11/17/2020,34.6829567
11/18/2020,34.95240784
11/19/2020,34.82730103
11/20/2020,35.31810379
11/23/2020,35.1448822
11/24/2020,35.22186279
11/25/2020,35.15450287
11/27/2020,35.82814789
11/30/2020,36.86748123
12/1/2020,37.92606354
12/2/2020,39.26372147
12/3/2020,38.58045197
12/4/2020,38.82104111
12/7/2020,39.69677353
12/8/2020,40.95745087
12/9/2020,40.274189
12/10/2020,40.15870285
12/11/2020,39.57167053
12/14/2020,37.73358917
12/15/2020,37.25241852
12/16/2020,36.41517639
12/17/2020,36.59801865
12/18/2020,36.26119995
12/21/2020,35.97249985
12/22/2020,35.3565979
12/23/2020,36.03023529
12/24/2020,35.86663818
12/28/2020,35.43358231
12/29/2020,35.65492249
12/30/2020,35.3565979
12/31/2020,35.42396164
1/4/2021,35.42396164
1/5/2021,35.78964615
1/6/2021,35.48169708
1/7/2021,35.66454697
1/8/2021,35.73190689
1/11/2021,36.34780884
1/12/2021,35.78002548
1/13/2021,35.47207642
1/14/2021,35.36621857
1/15/2021,35.31810379
1/19/2021,35.34697342
1/20/2021,35.12562943
1/21/2021,35.10638428
1/22/2021,35.17374802
1/25/2021,35.87625885
1/26/2021,35.90513611
1/27/2021,34.87542343
1/28/2021,34.88515472
1/29/2021,34.92406464
2/1/2021,34.82678223
2/2/2021,34.03880692
2/3/2021,33.8928833
2/4/2021,33.94152069
2/5/2021,33.97070313
2/8/2021,33.87342453
2/9/2021,34.01934814
2/10/2021,33.79560089
2/11/2021,33.49402618
2/12/2021,33.77614594
2/16/2021,33.74695969
2/17/2021,33.94152069
2/18/2021,33.62049484
2/19/2021,33.50375366
2/22/2021,33.32864761
2/23/2021,32.98816299
2/24/2021,32.8325119
2/25/2021,32.90061188
2/26/2021,32.57958221
3/1/2021,32.7741394
3/2/2021,32.59903717
3/3/2021,33.45511246
3/4/2021,33.27028275
3/5/2021,33.45511246
3/8/2021,33.41620255
3/9/2021,33.51348495
3/10/2021,33.98043442
3/11/2021,33.76641083
3/12/2021,33.9901619
3/15/2021,34.44738388
3/16/2021,34.85597229
3/17/2021,34.81705475
3/18/2021,34.79760361
3/19/2021,34.56412125
3/22/2021,35.02134705
3/23/2021,34.39874649
3/24/2021,34.6419487
3/25/2021,34.70031738
3/26/2021,35.26455307
3/29/2021,35.62449265
3/30/2021,35.12835693
3/31/2021,35.2450943
4/1/2021,35.31319046
4/5/2021,35.29373169
4/6/2021,35.06998825
4/7/2021,34.93379211
4/8/2021,34.98243332
4/9/2021,35.60503387
4/12/2021,35.96497726
4/13/2021,36.14981461
4/14/2021,36.15953827
4/15/2021,36.57784653
4/16/2021,37.52148438
4/19/2021,37.87169266
4/20/2021,37.96897507
4/21/2021,38.4553833
4/22/2021,37.58957672
4/23/2021,37.60903549
4/26/2021,37.62849045
4/27/2021,37.40474319
4/28/2021,37.75495911
4/29/2021,37.55066299
4/30/2021,37.59930801
5/3/2021,38.74723434
5/4/2021,38.8639679
5/5/2021,38.88342285
5/6/2021,38.5002861
5/7/2021,38.88342667
5/10/2021,39.15849686
5/11/2021,38.65746689
5/12/2021,38.9914856
5/13/2021,39.39427185
5/14/2021,39.31568146
5/17/2021,39.40409851
5/18/2021,39.34515381
5/19/2021,39.12902832
5/20/2021,39.41391754
5/21/2021,39.24691391
5/24/2021,39.109375
5/25/2021,38.63782501
5/26/2021,38.23503494
5/27/2021,37.96979141
5/28/2021,38.04838181
6/1/2021,37.82242966
6/2/2021,38.10733032
6/3/2021,38.28416061
6/4/2021,38.46099472
6/7/2021,38.30381012
6/8/2021,38.16627121
6/9/2021,39.109375
6/10/2021,39.96406555
6/11/2021,39.44339371
6/14/2021,38.93254471
6/15/2021,38.89324951
6/16/2021,38.60834885
6/17/2021,38.78518295
6/18/2021,38.12697601
6/21/2021,38.72623825
6/22/2021,38.9128952
6/23/2021,38.36275101
6/24/2021,38.5002861
6/25/2021,38.29397964
6/28/2021,38.43151855
6/29/2021,38.41186905
6/30/2021,38.47081757
7/1/2021,38.86377716
7/2/2021,39.03078461
7/6/2021,38.598526
7/7/2021,38.65746689
7/8/2021,38.55923462
7/9/2021,38.9128952
7/12/2021,39.06025314
7/13/2021,38.95219421
7/14/2021,39.24691391
7/15/2021,39.38444519
7/16/2021,39.63986969
7/19/2021,39.44339371
7/20/2021,40.3275528
7/21/2021,40.29808044
7/22/2021,40.7401619
7/23/2021,40.94646835
7/26/2021,41.07417679
7/27/2021,41.35907364
7/28/2021,42.68531418
7/29/2021,42.41766739
7/30/2021,42.43749237
8/2/2021,43.57748413
8/3/2021,45.28251648
8/4/2021,44.79677963
8/5/2021,44.66791534
8/6/2021,44.67782593
8/9/2021,45.57990646
8/10/2021,47.77067566
8/11/2021,45.90703583
8/12/2021,46.82894516
8/13/2021,48.05815506
8/16/2021,48.48441315
8/17/2021,49.98126984
8/18/2021,48.88093185
8/19/2021,48.37537003
8/20/2021,48.29606628
8/23/2021,49.4955368
8/24/2021,47.95902634
8/25/2021,47.09659195
8/26/2021,46.96772766
8/27/2021,46.19451141
8/30/2021,46.3531189
8/31/2021,45.6691246
9/1/2021,45.63938522
9/2/2021,46.43242264
9/3/2021,46.43242264
9/7/2021,46.34320831
9/8/2021,46.10529327
9/9/2021,45.62947083
9/10/2021,45.19330215
9/13/2021,44.1920929
9/14/2021,44.32095718
9/15/2021,44.38043594
9/16/2021,44.08304977
9/17/2021,43.50809479
9/20/2021,43.81539536
9/21/2021,43.53783035
9/22/2021,43.56757355
9/23/2021,43.80548096
9/24/2021,43.55765533
9/27/2021,43.19087601
9/28/2021,42.6654892
9/29/2021,43.15122604
9/30/2021,42.63574982
10/1/2021,42.55644608
10/4/2021,42.05088425
10/5/2021,41.95175552
10/6/2021,41.65436554
10/7/2021,42.36810303
10/8/2021,42.08062363
10/11/2021,41.69401932
10/12/2021,41.48584366
10/13/2021,41.05958557
10/14/2021,41.30740738
10/15/2021,41.12897873
10/18/2021,40.96045685
10/19/2021,41.72375488
10/20/2021,42.42757797
10/21/2021,42.48705673
10/22/2021,42.78444672
10/25/2021,42.77453232
10/26/2021,43.18096542
10/27/2021,42.59609985
10/28/2021,42.8042717
10/29/2021,43.3594017
11/1/2021,43.26026917
11/2/2021,45.05451965
11/3/2021,44.43000031
11/4/2021,43.84999847
11/5/2021,48.61000061
11/8/2021,48.33000183
11/9/2021,47.29999924
11/10/2021,49.02000046
11/11/2021,50.18000031
11/12/2021,49.72999954
11/15/2021,49.65000153
11/16/2021,49.59999847
11/17/2021,50.86999893
11/18/2021,51.40999985
11/19/2021,50.79999924
11/22/2021,51.20000076
11/23/2021,51.08000183
11/24/2021,50.88999939
11/26/2021,54
11/29/2021,52.40000153
11/30/2021,53.72999954
12/1/2021,54.68000031
12/2/2021,53.04000092
12/3/2021,54.27000046
12/6/2021,51.47999954
12/7/2021,51.72000122
12/8/2021,51.40000153
12/9/2021,52.08000183
12/10/2021,52.77999878
12/13/2021,55.20000076
12/14/2021,55.54000092
12/15/2021,58.79999924
12/16/2021,61.25
12/17/2021,59.47999954
12/20/2021,61.02000046
12/21/2021,58.95000076
12/22/2021,59.54999924
12/23/2021,58.70999908
12/27/2021,59.20000076
12/28/2021,58.00999832
12/29/2021,57.58000183
12/30/2021,58.40000153
12/31/2021,59.04999924
1/3/2022,56.65000153
1/4/2022,54.52999878
1/5/2022,55.63000107
1/6/2022,54.84000015
1/7/2022,55.72000122
1/10/2022,56.24000168
1/11/2022,56.68999863
