Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,34.648956298828125,34.38330078125,34.51612854003906,34.573055267333984,17059833.0,29.758005142211914
2018-01-03,34.886146545410156,34.37381362915039,34.582542419433594,34.8292236328125,14183151.0,29.978492736816406
2018-01-04,35.02846145629883,34.724857330322266,34.8292236328125,34.90512466430664,13046517.0,30.043821334838867
2018-01-05,34.99051284790039,34.734344482421875,34.93358612060547,34.97153854370117,13167517.0,30.100990295410156
2018-01-08,34.91461181640625,34.468692779541016,34.83871078491211,34.582542419433594,19964341.0,29.76616668701172
2018-01-09,34.76280975341797,34.497154235839844,34.573055267333984,34.544593811035156,16876226.0,29.733501434326172
2018-01-10,34.734344482421875,34.44971466064453,34.47817611694336,34.60151672363281,18755825.0,29.782499313354492
2018-01-11,34.819732666015625,34.554080963134766,34.76280975341797,34.68690872192383,15102555.0,29.855995178222656
2018-01-12,34.91461181640625,34.5920295715332,34.75332260131836,34.667930603027344,20240700.0,29.839662551879883
2018-01-16,35.08538818359375,34.60151672363281,34.69639587402344,34.724857330322266,30536699.0,29.888662338256836
2018-01-17,35.455406188964844,34.886146545410156,34.93358612060547,35.275142669677734,25332363.0,30.362306594848633
2018-01-18,35.265655517578125,34.819732666015625,35.265655517578125,35.09487533569336,19946528.0,30.20714569091797
2018-01-19,35.370018005371094,34.629981994628906,35.284629821777344,35.04743957519531,31133684.0,30.16632080078125
2018-01-22,35.1707763671875,34.84819793701172,35.0,35.0379524230957,21380495.0,30.15814971923828
2018-01-23,35.180267333984375,34.667930603027344,34.93358612060547,34.93358612060547,18527212.0,30.068315505981445
2018-01-24,35.1707763671875,34.84819793701172,35.09487533569336,35.0379524230957,18673191.0,30.15814971923828
2018-01-25,35.426944732666016,35.00948715209961,35.07590103149414,35.32258224487305,18988232.0,30.403139114379883
2018-01-26,37.08728790283203,35.38899230957031,35.38899230957031,37.01138687133789,51441419.0,31.856740951538086
2018-01-29,37.40986633300781,36.7836799621582,37.00189971923828,37.0208740234375,36779014.0,31.86490249633789
2018-01-30,36.764705657958984,35.436431884765625,36.25237274169922,35.86337661743164,48483684.0,30.868619918823242
2018-01-31,36.043643951416016,34.94307327270508,35.977230072021484,35.14231491088867,35859926.0,30.247976303100586
2018-02-01,35.48387145996094,34.734344482421875,34.734344482421875,34.94307327270508,29697926.0,30.355127334594727
2018-02-02,35.341556549072266,34.639469146728516,34.724857330322266,34.734344482421875,25588907.0,30.17380142211914
2018-02-05,34.819732666015625,32.25806427001953,34.61100769042969,32.89373779296875,42463657.0,28.574859619140625
2018-02-06,33.66223907470703,32.25806427001953,32.40986633300781,33.47248458862305,56035067.0,29.077621459960938
2018-02-07,33.82352828979492,33.178367614746094,33.330169677734375,33.1878547668457,30955980.0,28.830360412597656
2018-02-08,33.36812210083008,31.878557205200195,33.20683288574219,31.907020568847656,45850792.0,27.71769905090332
2018-02-09,32.66603469848633,31.49905014038086,32.438331604003906,32.40986633300781,49851776.0,28.154521942138672
2018-02-12,33.083492279052734,32.286529541015625,32.68500900268555,32.88425064086914,38743670.0,28.566617965698242
2018-02-13,33.235294342041016,32.64706039428711,32.79886245727539,33.149906158447266,21559570.0,28.797393798828125
2018-02-14,33.52941131591797,32.78937530517578,32.92219924926758,33.3870964050293,24494749.0,29.00344467163086
2018-02-15,33.89942932128906,33.28273010253906,33.55787658691406,33.880455017089844,22588379.0,29.43202781677246
2018-02-16,34.78178405761719,33.851993560791016,33.927894592285156,34.402278900146484,27659595.0,29.88533592224121
2018-02-20,34.6204948425293,34.041744232177734,34.1745719909668,34.16508483886719,27202370.0,29.679283142089844
2018-02-21,34.715370178222656,33.89942932128906,34.12713623046875,33.927894592285156,25872327.0,29.473234176635742
2018-02-22,34.29791259765625,33.785579681396484,34.032257080078125,33.90891647338867,23983454.0,29.456748962402344
2018-02-23,34.44022750854492,33.99430847167969,34.08918380737305,34.402278900146484,17940029.0,29.88533592224121
2018-02-26,35.30360412597656,34.35483932495117,34.43074035644531,35.189754486083984,25407302.0,30.569414138793945
2018-02-27,35.332069396972656,34.85768508911133,35.1707763671875,34.91461181640625,23543093.0,30.330402374267578
2018-02-28,35.370018005371094,34.44971466064453,35.13282775878906,34.44971466064453,28360927.0,29.92654800415039
2018-03-01,34.411766052246094,33.396583557128906,34.26945114135742,33.8045539855957,30282896.0,29.366090774536133
2018-03-02,34.22201156616211,33.58633804321289,33.72865295410156,34.108158111572266,22271336.0,29.62982940673828
2018-03-05,34.4212532043457,33.937381744384766,33.98482131958008,34.26945114135742,22319609.0,29.76994514465332
2018-03-06,34.38330078125,33.91840744018555,34.38330078125,34.041744232177734,18003479.0,29.572139739990234
2018-03-07,34.23149871826172,33.72865295410156,33.776092529296875,34.08918380737305,23440328.0,29.61334991455078
2018-03-08,34.629981994628906,34.08918380737305,34.14611053466797,34.629981994628906,21646630.0,30.083147048950195
2018-03-09,35.02846145629883,34.658443450927734,34.734344482421875,34.886146545410156,19300743.0,30.3056697845459
2018-03-12,35.10436248779297,34.629981994628906,35.02846145629883,34.734344482421875,26571656.0,30.17380142211914
2018-03-13,35.06641387939453,34.563568115234375,34.91461181640625,34.86717224121094,29560695.0,30.2891902923584
2018-03-14,35.09487533569336,34.326377868652344,34.95256042480469,34.487667083740234,23378458.0,29.959518432617188
2018-03-15,34.92409896850586,34.487667083740234,34.487667083740234,34.70588302612305,20508310.0,30.149084091186523
2018-03-16,35.14231491088867,34.743831634521484,34.76280975341797,34.89563751220703,34125253.0,30.313919067382812
2018-03-19,34.91461181640625,34.23149871826172,34.91461181640625,34.468692779541016,20003761.0,29.94303321838379
2018-03-20,34.67741775512695,34.26945114135742,34.50664138793945,34.468692779541016,20295824.0,29.94303321838379
2018-03-21,34.84819793701172,34.34535217285156,34.6204948425293,34.411766052246094,19071392.0,29.893579483032227
2018-03-22,34.28842544555664,33.65275192260742,34.184059143066406,33.776092529296875,22094686.0,29.341365814208984
2018-03-23,33.68121337890625,32.67552185058594,33.67172622680664,32.72296142578125,29385731.0,28.4265079498291
2018-03-26,33.34914779663086,32.561668395996094,33.14041519165039,33.244781494140625,24926468.0,28.879819869995117
2018-03-27,33.73814010620117,32.99810028076172,33.37760925292969,33.2163200378418,28835227.0,28.855091094970703
2018-03-28,33.9753303527832,33.320682525634766,33.37760925292969,33.49146270751953,26349684.0,29.09410858154297
2018-03-29,33.842506408691406,33.27324676513672,33.700191497802734,33.67172622680664,24804731.0,29.250701904296875
2018-04-02,33.90891647338867,32.9791259765625,33.60531234741211,33.254268646240234,28323299.0,28.88805389404297
2018-04-03,33.90891647338867,33.13093185424805,33.311195373535156,33.851993560791016,21347927.0,29.407306671142578
2018-04-04,34.37381362915039,33.43453598022461,33.51043701171875,34.27893829345703,22010682.0,29.778194427490234
2018-04-05,34.15559768676758,33.709678649902344,33.842506408691406,33.89942932128906,25781789.0,29.448505401611328
2018-04-06,34.032257080078125,33.10246658325195,33.73814010620117,33.36812210083008,22288200.0,28.986963272094727
2018-04-09,34.08918380737305,33.41556167602539,33.49146270751953,33.64326477050781,20457297.0,29.22597885131836
2018-04-10,34.25047302246094,33.88994216918945,34.15559768676758,34.108158111572266,20667254.0,29.62982940673828
2018-04-11,34.22201156616211,33.7666015625,33.89942932128906,33.956356048583984,13879915.0,29.497957229614258
2018-04-12,34.629981994628906,34.12713623046875,34.184059143066406,34.45920181274414,23817976.0,29.934783935546875
2018-04-13,34.629981994628906,34.27893829345703,34.544593811035156,34.45920181274414,17774340.0,29.934783935546875
2018-04-16,34.84819793701172,34.52561569213867,34.629981994628906,34.658443450927734,15932369.0,30.107868194580078
2018-04-17,34.89563751220703,34.411766052246094,34.86717224121094,34.468692779541016,17675580.0,29.94303321838379
2018-04-18,34.715370178222656,34.4212532043457,34.51612854003906,34.6204948425293,14652497.0,30.074901580810547
2018-04-19,34.810245513916016,34.411766052246094,34.52561569213867,34.658443450927734,16636652.0,30.107868194580078
2018-04-20,34.90512466430664,34.60151672363281,34.629981994628906,34.75332260131836,22371993.0,30.190284729003906
2018-04-23,35.0,34.724857330322266,34.7912712097168,34.91461181640625,25381058.0,30.330402374267578
2018-04-24,35.360530853271484,34.886146545410156,35.01897430419922,35.16128921508789,27106350.0,30.544689178466797
2018-04-25,35.14231491088867,34.639469146728516,35.02846145629883,34.800758361816406,27730213.0,30.231491088867188
2018-04-26,35.199241638183594,34.86717224121094,34.91461181640625,34.9620475769043,20405651.0,30.37160873413086
2018-04-27,35.2087287902832,34.819732666015625,34.89563751220703,35.10436248779297,14425149.0,30.4952392578125
2018-04-30,35.275142669677734,34.53510284423828,35.22770309448242,34.734344482421875,28295789.0,30.17380142211914
2018-05-01,34.20303726196289,32.86527633666992,33.75711441040039,33.58633804321289,51278154.0,29.176528930664062
2018-05-02,33.55787658691406,32.96015167236328,33.36812210083008,33.10246658325195,29550260.0,28.756181716918945
2018-05-03,33.092979431152344,32.65654754638672,33.03605270385742,32.9791259765625,23517902.0,28.649044036865234
2018-05-04,33.19734191894531,32.609107971191406,32.78937530517578,33.05502700805664,19795912.0,28.714975357055664
2018-05-07,33.330169677734375,32.93169021606445,33.007591247558594,33.14041519165039,21580018.0,28.789155960083008
2018-05-08,33.29222106933594,32.93169021606445,33.12144088745117,33.1878547668457,28269650.0,28.830360412597656
2018-05-09,33.5958251953125,33.083492279052734,33.225807189941406,33.36812210083008,20430209.0,28.986963272094727
2018-05-10,33.50094985961914,33.10246658325195,33.20683288574219,33.244781494140625,30906653.0,29.16173553466797
2018-05-11,33.73814010620117,33.27324676513672,33.330169677734375,33.68121337890625,21619964.0,29.5445613861084
2018-05-14,34.07969665527344,33.67172622680664,33.69070053100586,34.022769927978516,21485052.0,29.844165802001953
2018-05-15,33.946868896484375,33.66223907470703,33.69070053100586,33.861480712890625,19345643.0,29.70269203186035
2018-05-16,34.041744232177734,33.74762725830078,33.89942932128906,33.851993560791016,21870711.0,29.694372177124023
2018-05-17,33.946868896484375,33.62428665161133,33.8045539855957,33.880455017089844,13021432.0,29.71933364868164
2018-05-18,33.91840744018555,33.61479949951172,33.785579681396484,33.81404113769531,15734639.0,29.66107749938965
2018-05-21,34.032257080078125,33.700191497802734,33.880455017089844,33.965843200683594,17802903.0,29.794233322143555
2018-05-22,34.24098587036133,33.861480712890625,33.965843200683594,33.88994216918945,14477322.0,29.7276554107666
2018-05-23,34.184059143066406,33.8045539855957,33.851993560791016,34.12713623046875,20358642.0,29.935714721679688
2018-05-24,34.24098587036133,33.937381744384766,34.117645263671875,34.051231384277344,17523066.0,29.869131088256836
2018-05-25,34.07969665527344,33.71916580200195,33.98482131958008,33.851993560791016,15005376.0,29.694372177124023
2018-05-29,33.89942932128906,33.51043701171875,33.55787658691406,33.870967864990234,28179639.0,29.71100616455078
2018-05-30,34.39278793334961,34.06072235107422,34.108158111572266,34.20303726196289,29093773.0,30.00229835510254
2018-05-31,34.34535217285156,34.051231384277344,34.108158111572266,34.08918380737305,30926468.0,29.902427673339844
2018-06-01,34.4212532043457,34.25996017456055,34.402278900146484,34.39278793334961,22345011.0,30.16874122619629
2018-06-04,34.68690872192383,34.37381362915039,34.544593811035156,34.582542419433594,19015319.0,30.335187911987305
2018-06-05,34.76280975341797,34.47817611694336,34.639469146728516,34.573055267333984,21476093.0,30.326871871948242
2018-06-06,34.69639587402344,34.33586120605469,34.53510284423828,34.51612854003906,19368093.0,30.276931762695312
2018-06-07,34.715370178222656,34.50664138793945,34.6204948425293,34.6204948425293,17083337.0,30.368484497070312
2018-06-08,34.8292236328125,34.582542419433594,34.658443450927734,34.7912712097168,16453783.0,30.518280029296875
2018-06-11,34.91461181640625,34.4212532043457,34.91461181640625,34.44022750854492,19505640.0,30.21035385131836
2018-06-12,34.53510284423828,34.29791259765625,34.52561569213867,34.44022750854492,16371887.0,30.21035385131836
2018-06-13,34.639469146728516,34.34535217285156,34.50664138793945,34.36432647705078,16029232.0,30.143775939941406
2018-06-14,34.52561569213867,34.20303726196289,34.36432647705078,34.30739974975586,19959387.0,30.093841552734375
2018-06-15,34.52561569213867,34.184059143066406,34.33586120605469,34.497154235839844,49156979.0,30.260290145874023
2018-06-18,34.36432647705078,33.89942932128906,34.27893829345703,34.30739974975586,24143451.0,30.093841552734375
2018-06-19,34.497154235839844,34.032257080078125,34.051231384277344,34.36432647705078,18484630.0,30.143775939941406
2018-06-20,34.70588302612305,34.35483932495117,34.43074035644531,34.5920295715332,21354251.0,30.343517303466797
2018-06-21,34.497154235839844,34.29791259765625,34.411766052246094,34.44022750854492,16893090.0,30.21035385131836
2018-06-22,34.76280975341797,34.53510284423828,34.6204948425293,34.639469146728516,27018447.0,30.3851261138916
2018-06-25,34.5920295715332,34.28842544555664,34.45920181274414,34.51612854003906,20424517.0,30.276931762695312
2018-06-26,34.715370178222656,34.44022750854492,34.53510284423828,34.51612854003906,25435023.0,30.276931762695312
2018-06-27,34.67741775512695,34.326377868652344,34.44022750854492,34.35483932495117,29396165.0,30.135459899902344
2018-06-28,34.6204948425293,34.25996017456055,34.25996017456055,34.497154235839844,16506167.0,30.260290145874023
2018-06-29,34.70588302612305,34.4212532043457,34.582542419433594,34.4212532043457,20974705.0,30.193710327148438
2018-07-02,34.50664138793945,34.15559768676758,34.15559768676758,34.468692779541016,14556372.0,30.235328674316406
2018-07-03,34.70588302612305,34.38330078125,34.52561569213867,34.487667083740234,9608159.0,30.25197410583496
2018-07-05,35.01897430419922,34.639469146728516,34.667930603027344,34.98102569580078,20391106.0,30.684738159179688
2018-07-06,35.332069396972656,34.99051284790039,35.10436248779297,35.2087287902832,18955452.0,30.884469985961914
2018-07-09,35.55028533935547,35.113853454589844,35.360530853271484,35.256168365478516,22329412.0,30.926088333129883
2018-07-10,35.5787467956543,35.29411697387695,35.38899230957031,35.512332916259766,20253875.0,31.15078353881836
2018-07-11,35.49335861206055,35.256168365478516,35.341556549072266,35.30360412597656,17795314.0,30.96769142150879
2018-07-12,35.63567352294922,35.30360412597656,35.49335861206055,35.597721099853516,16974881.0,31.22568702697754
2018-07-13,35.66413879394531,35.31309127807617,35.5787467956543,35.60721206665039,15227243.0,31.2340145111084
2018-07-16,35.62618637084961,35.3795051574707,35.55977249145508,35.46489715576172,17888699.0,31.109176635742188
2018-07-17,35.83491516113281,35.531307220458984,35.54079818725586,35.72106170654297,15740014.0,31.333877563476562
2018-07-18,35.79696273803711,35.55977249145508,35.66413879394531,35.73054885864258,20803430.0,31.342208862304688
2018-07-19,35.673622131347656,35.39848327636719,35.531307220458984,35.445919036865234,16596811.0,31.092531204223633
2018-07-20,35.417457580566406,35.21821594238281,35.29411697387695,35.417457580566406,15532798.0,31.067564010620117
2018-07-23,35.588233947753906,35.23719024658203,35.426944732666016,35.30360412597656,20853074.0,30.96769142150879
2018-07-24,35.815940856933594,35.360530853271484,35.455406188964844,35.76850128173828,17804800.0,31.37549591064453
2018-07-25,36.119544982910156,35.63567352294922,35.74003982543945,36.043643951416016,17171030.0,31.616840362548828
2018-07-26,36.4041748046875,36.09108352661133,36.09108352661133,36.204933166503906,24840567.0,31.758323669433594
2018-07-27,36.50853729248047,36.119544982910156,36.148006439208984,36.44212341308594,22111971.0,31.966388702392578
2018-07-30,36.69829177856445,36.223907470703125,36.39468765258789,36.6129035949707,21981486.0,32.11619567871094
2018-07-31,37.94117736816406,36.18595886230469,36.25237274169922,37.88425064086914,50837371.0,33.23139190673828
2018-08-01,38.254268646240234,37.51423263549805,37.5996208190918,38.20683288574219,32734605.0,33.51435470581055
2018-08-02,38.159393310546875,37.50474548339844,37.59013366699219,37.618595123291016,31879284.0,33.279335021972656
2018-08-03,38.57685089111328,37.466793060302734,37.59013366699219,38.46299743652344,27368375.0,34.026344299316406
2018-08-06,39.108158111572266,38.263755798339844,38.29222106933594,38.937381744384766,27479572.0,34.44601058959961
2018-08-07,39.13662338256836,38.700191497802734,38.75711441040039,38.74762725830078,18928575.0,34.27813720703125
2018-08-08,39.50664138793945,38.50094985961914,38.62428665161133,39.28842544555664,25837440.0,34.756553649902344
2018-08-09,39.25047302246094,38.71916580200195,39.184059143066406,38.89942932128906,20121282.0,34.41243362426758
2018-08-10,39.193546295166016,38.61479949951172,38.71916580200195,38.83301544189453,18194148.0,34.35368347167969
2018-08-13,39.098670959472656,38.71916580200195,38.851993560791016,38.71916580200195,19860627.0,34.25295639038086
2018-08-14,38.937381744384766,38.46299743652344,38.74762725830078,38.62428665161133,17336824.0,34.16902160644531
2018-08-15,39.12713623046875,38.56736373901367,38.709678649902344,39.051231384277344,22428488.0,34.54671859741211
2018-08-16,39.34535217285156,38.965843200683594,39.117645263671875,39.29791259765625,16457472.0,34.76495361328125
2018-08-17,40.02846145629883,39.34535217285156,39.35483932495117,39.93358612060547,25910693.0,35.32730484008789
2018-08-20,40.5787467956543,39.93358612060547,40.0379524230957,40.16128921508789,22521029.0,35.52873611450195
2018-08-21,40.265655517578125,39.83871078491211,40.16128921508789,40.0,18633244.0,35.38604736328125
2018-08-22,40.1707763671875,39.667930603027344,39.99051284790039,39.91461181640625,15001687.0,35.31051254272461
2018-08-23,40.15180206298828,39.810245513916016,39.95256042480469,40.0379524230957,21032148.0,35.41963195800781
2018-08-24,40.31309127807617,39.84819793701172,40.256168365478516,40.22770309448242,21661703.0,35.587493896484375
2018-08-27,40.436431884765625,39.193546295166016,40.341556549072266,39.44971466064453,24485896.0,34.89924621582031
2018-08-28,39.639469146728516,39.20303726196289,39.47817611694336,39.37381362915039,19871694.0,34.83209228515625
2018-08-29,39.487667083740234,39.06072235107422,39.37381362915039,39.37381362915039,15785020.0,34.83209228515625
2018-08-30,39.76280975341797,39.08918380737305,39.117645263671875,39.37381362915039,16015425.0,34.83209228515625
2018-08-31,39.44971466064453,38.98482131958008,39.1745719909668,39.39278793334961,20983559.0,34.848880767822266
2018-09-04,39.4212532043457,39.108158111572266,39.35483932495117,39.25047302246094,15274779.0,34.72298049926758
2018-09-05,39.77229690551758,39.14611053466797,39.1745719909668,39.70588302612305,21819908.0,35.12586212158203
2018-09-06,39.76280975341797,39.326377868652344,39.70588302612305,39.639469146728516,18356780.0,35.067108154296875
2018-09-07,40.180267333984375,39.33586120605469,39.45920181274414,40.0379524230957,21221658.0,35.41963195800781
2018-09-10,40.531307220458984,39.89563751220703,40.2087287902832,39.90512466430664,21482206.0,35.302120208740234
2018-09-11,40.256168365478516,39.800758361816406,39.84819793701172,40.14231491088867,19658786.0,35.5119514465332
